model_name,split,profession,P(gb),P(sp)
mlp_mod_1500,test,nurse,0.028198936560624,0.2885725571131202
mlp_mod_1500,test,artist,0.0246887444715264,0.2893005899140533
mlp_mod_1500,test,doctor,0.0227865877521919,0.2958333167365529
mlp_mod_2000,validation,soldier,0.0273147865331598,0.4558119102514216
mlp_mod_2000,validation,engineer,0.0206377756382737,0.4323369393391268
mlp_mod_2000,validation,social worker,0.020978340426726,0.4433816799893975
mlp_mod_2000,validation,florist,0.0343172138290745,0.435090518529926
mlp_mod_2000,validation,lawyer,0.0217513916481818,0.4257515786215663
mlp_mod_2000,validation,journalist,0.022497641348413,0.4322776009993894
mlp_mod_2000,test,firefighter,0.0331204625659845,0.4201063372089829
mlp_mod_2000,test,mechanic,0.0352502715262308,0.4023075740207249
mlp_mod_2000,test,makeup artist,0.0410317744482571,0.3949647421987963
mlp_mod_2000,test,nurse,0.041450359714283,0.4096879967239121
mlp_mod_2000,test,artist,0.0370756594044431,0.4067307639158737
mlp_mod_2000,test,doctor,0.0319923003217284,0.4109347293966672
mlp_mod_2500,validation,soldier,0.0202906184696725,0.3989207826288683
mlp_mod_2500,validation,engineer,0.0145678421482443,0.3847858386646424
mlp_mod_2500,validation,social worker,0.0160967075132897,0.3983076681249908
mlp_mod_2500,validation,florist,0.0240083221080047,0.3908168894637908
mlp_mod_2500,validation,lawyer,0.0156122839610491,0.3768589649615543
mlp_mod_2500,validation,journalist,0.0148050863827977,0.3710282341710159
mlp_mod_2500,test,firefighter,0.0248252280108945,0.3777911706866932
mlp_mod_2500,test,mechanic,0.0218918336765237,0.3532730440779681
mlp_mod_2500,test,makeup artist,0.031223074756038,0.3570300782965103
mlp_mod_2500,test,nurse,0.0368559195096014,0.3602198117976667
mlp_mod_2500,test,artist,0.0259752668650217,0.3517785133715246
mlp_mod_2500,test,doctor,0.0231490311488299,0.3676991892427625
mlp_mod_3000,validation,soldier,0.0245090832401599,0.3811404087979879
mlp_mod_3000,validation,engineer,0.015698355063796,0.3591396587767771
mlp_mod_3000,validation,social worker,0.0152749931439757,0.3772741592622229
mlp_mod_3000,validation,florist,0.0140475772853408,0.3516306233193193
mlp_mod_3000,validation,lawyer,0.0156846404873899,0.3556775282270142
mlp_mod_3000,validation,journalist,0.0131581469572016,0.3473323326823966
mlp_mod_3000,test,firefighter,0.0206487080948033,0.3552705904495128
mlp_mod_3000,test,mechanic,0.0262033024697866,0.348997197586151
mlp_mod_3000,test,makeup artist,0.0225067755837045,0.3468403808483985
mlp_mod_3000,test,nurse,0.0225781499683647,0.3423030985204476
mlp_mod_3000,test,artist,0.0190500406889428,0.3361128575207902
mlp_mod_3000,test,doctor,0.0231123710916915,0.3569564019710245
mlp_mod_3500,validation,soldier,0.0242154326289892,0.3844308183129344
mlp_mod_3500,validation,engineer,0.0153403752350381,0.3702369905742151
mlp_mod_3500,validation,social worker,0.0149988521156566,0.3769227308088115
mlp_mod_3500,validation,florist,0.0163447889898504,0.3542758804346834
mlp_mod_3500,validation,lawyer,0.0151935178254331,0.3694830182407583
mlp_mod_3500,validation,journalist,0.0136126288079789,0.3624893212158765
mlp_mod_3500,test,firefighter,0.0215693280809152,0.3668773731636539
mlp_mod_3500,test,mechanic,0.0271378875985531,0.355538847108542
mlp_mod_3500,test,makeup artist,0.0227229518448592,0.3551307330695046
mlp_mod_3500,test,nurse,0.0278703702062788,0.3476667193249917
mlp_mod_3500,test,artist,0.0194285148885888,0.3436879192439603
mlp_mod_3500,test,doctor,0.0252366712920262,0.362896552020815
mlp_mod_4000,validation,soldier,0.0181302623025008,0.3838121694645711
mlp_mod_4000,validation,engineer,0.0136198014287011,0.3700484528871519
mlp_mod_4000,validation,social worker,0.0126484986660735,0.3713093320972153
mlp_mod_4000,validation,florist,0.0179545796077166,0.3578459842662726
mlp_mod_4000,validation,lawyer,0.0139633172856909,0.3599770492741039
mlp_mod_4000,validation,journalist,0.0130643674571599,0.3579457309895328
mlp_mod_4000,test,firefighter,0.0201556990054291,0.3688930847590238
mlp_mod_4000,test,mechanic,0.0207219061664712,0.3552278247989819
mlp_mod_4000,test,makeup artist,0.0251164866060438,0.3520884781446255
mlp_mod_4000,test,nurse,0.0288465245115295,0.3461646811092194
mlp_mod_4000,test,artist,0.0209452339093869,0.3433357497388628
mlp_mod_4000,test,doctor,0.0195910674585423,0.3600472921216991
mlp_mod_4500,validation,soldier,0.0206152902916073,0.3686863713232534
mlp_mod_4500,validation,engineer,0.0124872032552957,0.3637083121176276
mlp_mod_4500,validation,social worker,0.0134837100016219,0.3650874607264995
mlp_mod_4500,validation,florist,0.0130733684237514,0.3449725500707115
mlp_mod_4500,validation,lawyer,0.0130010818796498,0.3486731074218239
mlp_mod_4500,validation,journalist,0.0120913481605904,0.3490034170980964
mlp_mod_4500,test,firefighter,0.0184475429565973,0.3594190462059538
mlp_mod_4500,test,mechanic,0.020857228963098,0.3500592998478194
mlp_mod_4500,test,makeup artist,0.0193760432565296,0.3439496536017724
mlp_mod_4500,test,nurse,0.0218484557928963,0.3371291451916938
mlp_mod_4500,test,artist,0.0158066281288022,0.3275828046435621
mlp_mod_4500,test,doctor,0.0209160579342237,0.3522561361986986
mlp_mod_5000,validation,soldier,0.0206620023452809,0.3805119435435959
mlp_mod_5000,validation,engineer,0.0132783159613609,0.3732743450573512
mlp_mod_5000,validation,social worker,0.0138968624972871,0.3798771812713572
mlp_mod_5000,validation,florist,0.0149586609165583,0.3564579777685659
mlp_mod_5000,validation,lawyer,0.0139758844992944,0.3609943532517978
mlp_mod_5000,validation,journalist,0.0124665675418717,0.3616278034767934
mlp_mod_5000,test,firefighter,0.0193321850990325,0.3721206636023773
mlp_mod_5000,test,mechanic,0.0217197106128007,0.3598856562355035
mlp_mod_5000,test,makeup artist,0.022719345147341,0.3700977205495599
mlp_mod_5000,test,nurse,0.024316767834022,0.3524654115169821
mlp_mod_5000,test,artist,0.0179859969869885,0.3442880169973826
mlp_mod_5000,test,doctor,0.0219642928945766,0.3658143306334673
mlp_mod_5500,validation,soldier,0.0183694668912461,0.3747754624645625
mlp_mod_5500,validation,engineer,0.0121513869613409,0.3603197076490947
mlp_mod_5500,validation,social worker,0.0118668433012706,0.3643178631418517
mlp_mod_5500,validation,florist,0.0138918135581271,0.3461710225524647
mlp_mod_5500,validation,lawyer,0.0130384720861911,0.3544687079531806
mlp_mod_5500,validation,journalist,0.0121817135385104,0.364082706240671
mlp_mod_5500,test,firefighter,0.0178309488700519,0.3591581038264951
mlp_mod_5500,test,mechanic,0.0209024194365655,0.3500169149376976
mlp_mod_5500,test,makeup artist,0.0216335348496344,0.3539727865259202
mlp_mod_5500,test,nurse,0.0247060045416296,0.3371500124053006
mlp_mod_5500,test,artist,0.0174964155844399,0.3382041555580119
mlp_mod_5500,test,doctor,0.0199473264141821,0.3514882603161771
mlp_mod_6000,validation,soldier,0.0229126598419887,0.3777321867910879
